Frame,X1,Y1,Flag1,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4,X5,Y5,Flag5,X6,Y6,Flag6
225,43.341988,646.9774,*,5.7415257,677.1483,*,,,,,,,,,,,,
226,42.656532,646.90656,*,5.7845187,677.1276,*,,,,,,,,,,,,
227,41.99105,647.00226,*,5.272926,676.69214,*,,,,,,,,,,,,
228,41.126682,647.1211,*,5.2991266,676.8624,*,,,,,,,,,,,,
229,40.387043,647.1368,*,5.315126,676.13446,*,,,,,,,,,,,,
230,39.626236,647.3156,*,5.3589745,676.50854,*,,,,,,,,,,,,
231,39.011524,647.3595,*,5.4765625,675.85156,*,,,,,,,,,,,,
232,38.173534,647.4707,*,5.334025,676.0394,*,,,,,,,,,,,,
233,37.43376,647.68054,*,5.9758363,676.10596,*,,,,,,,,,,,,
234,36.661873,647.8174,*,6.119377,675.5519,*,,,,,,,,,,,,
235,35.9172,647.8344,*,5.888889,675.03125,*,,,,,,,,,,,,
236,,,,,,,,,,,,,,,,,,
237,,,,,,,,,,,,,,,,,,
238,,,,,,,,,,,,,,,,,,
239,,,,,,,,,,,,,,,,,,
240,,,,,,,,,,,,,,,,,,
241,,,,,,,,,,,,,,,,,,
242,,,,,,,,,,,,,,,,,,
243,,,,,,,,,,,,,,,,,,
244,,,,,,,,,,,,,,,,,,
245,,,,,,,,,,,,,,,,,,
246,,,,,,,,,,,,,,,,,,
247,,,,,,,,,,,,,,,,,,
248,,,,,,,,,,,,,,,,,,
249,,,,,,,,,,,,,,,,,,
250,,,,,,,,,,,,,,,,,,
251,,,,,,,,,,,,,,,,,,
252,,,,,,,,,,,,,,,,,,
253,,,,,,,,,,,,,,,,,,
254,,,,,,,,,,,,,,,,,,
255,,,,,,,,,,,,,,,,,,
256,,,,,,,,,,,,,,,,,,
257,,,,,,,,,,,,,,,,,,
258,,,,,,,,,,,,,,,,,,
259,,,,,,,,,,,,,,,,,,
260,,,,,,,,,,,,,,,,,,
261,,,,,,,,,,,,,,,,,,
262,,,,,,,,,,,,,,,,,,
263,,,,,,,,,,,,,,,,,,
264,,,,,,,,,,,,,,,,,,
265,,,,,,,,,,,,,,,,,,
266,,,,,,,,,,,,,,,,,,
267,,,,,,,,,,,,,,,,,,
268,,,,,,,,,,,,,,,,,,
269,,,,,,,,,,,,,,,,,,
270,,,,,,,,,,,,,,,,,,
271,,,,,,,,,,,,,,,,,,
272,,,,,,,,,,,,,,,,,,
273,,,,,,,,,,,,,,,,,,
274,,,,,,,,,,,,,,,,,,
275,,,,,,,,,,,,,,,,,,
276,,,,,,,,,,,,,,,,,,
277,,,,,,,,,,,,,,,,,,
278,,,,,,,,,,,,,,,,,,
279,,,,,,,,,,,,,,,,,,
280,,,,,,,,,,,,,,,,,,
281,,,,,,,,,,,,,,,,,,
282,,,,,,,,,,,,,,,,,,
283,,,,,,,,,,,,,,,,,,
284,,,,,,,,,,,,,,,,,,
285,,,,,,,,,,,,,,,,,,
286,6.7651515,639.9461,,,,,,,,,,,,,,,,
287,6.6665244,640.1277,,,,,,,,,,,,,,,,
288,6.384752,639.9592,,,,,,,,,,,,,,,,
289,6.178539,639.9484,,,,,,,,,,,,,,,,
290,5.8913045,639.3724,,,,,,,,,,,,,,,,
291,5.6413255,638.6706,,,,,,,,,,,,,,,,
292,5.388438,638.5172,,,,,,,,,,,,,,,,
293,5.254386,638.4154,,,,,,,,,,,,,,,,
294,4.976907,637.42053,,,,,,,,,,,,,,,,
295,4.809471,637.11566,,,,,,,,,,,,,,,,
296,4.516055,635.86694,,,,,,,,,,,,,,,,
297,4.424506,635.5813,,,,,,,,,,,,,,,,
298,4.086797,634.12103,,,,,,,,,,,,,,,,
299,4.04902,633.7341,,,,,,,,,,,,,,,,
300,3.876756,633.4732,,,,,,,,,,,,,,,,
