Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10	X11	Y11	Flag11	X12	Y12	Flag12	X13	Y13	Flag13	X14	Y14	Flag14	X15	Y15	Flag15	X16	Y16	Flag16	X17	Y17	Flag17	X18	Y18	Flag18	X19	Y19	Flag19	X20	Y20	Flag20	X21	Y21	Flag21	X22	Y22	Flag22
262	142.2111	649.7772	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	303.25024	585.5265	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
263	142.22014	649.77515	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.55823	539.29913	 	 	 	 	 	 	 	296.0863	677.8644	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
264	142.24649	649.75	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.56677	539.1386	 	 	 	 	 	 	 	295.3943	678.82574	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
265	142.24388	649.8236	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5615	542.57465	 	 	 	 	 	 	 	295.9858	678.07104	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
266	142.31616	649.7061	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5709	540.853	 	 	 	 	 	 	 	295.6157	677.8333	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
267	142.38084	649.76166	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5626	541.88	 	 	 	 	 	 	 	295.24213	678.4828	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
268	142.38992	649.77515	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.57367	540.16614	 	 	 	 	 	 	 	295.3102	678.5255	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
269	142.39906	649.7477	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.57175	541.2519	 	 	 	 	 	 	 	296.09644	678.7048	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
270	142.41217	649.78925	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.57123	540.9911	 	 	 	 	 	 	 	295.90897	678.2927	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
271	142.34947	649.8419	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.55865	541.08356	 	 	 	 	 	 	 	295.65933	678.17584	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
272	142.3049	649.8423	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5597	537.4651	 	 	 	 	 	 	 	295.85837	678.53467	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
273	142.2923	649.91425	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.54462	539.0957	 	 	 	 	 	 	 	296.75	677.4972	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
274	142.28539	650.01624	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5585	538.219	 	 	 	 	 	 	 	295.74503	678.594	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
275	142.28929	649.9913	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	303.03616	584.8925	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
276	142.2413	650.0336	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.54373	538.00214	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
277	142.2704	649.9872	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.55414	537.65955	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
278	142.2792	650.0561	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5648	539.3408	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
279	142.28049	650.0319	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	302.9881	586.4134	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
280	142.28346	650.04364	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5647	538.9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
281	142.29279	649.9552	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.571	541.06805	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
282	142.31184	650.0018	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.57544	542.0695	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
283	142.29114	649.92706	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5791	541.6612	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
284	142.27505	649.93475	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5774	542.34674	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
285	142.23225	649.9575	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.57892	540.4575	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
286	142.28722	650.03253	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	302.60526	589.7871	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
287	142.21996	650.0239	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	302.87488	587.82214	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
288	142.21312	650.0819	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5626	538.6281	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
289	142.16046	650.1628	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5502	538.4096	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
290	142.14761	650.16046	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	302.5863	587.40356	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
291	142.11693	650.1651	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.55743	537.36694	 	 	 	 	 	 	 	 	 	 	 	 	 
292	142.06323	650.23535	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.55063	537.59705	 	 	 	 	 	 	 	 	 	 	 	 	 
293	142.08852	650.2245	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	303.20706	583.83685	 	 	 	 	 	 	 	 	 	 	 	 	 
294	142.05986	650.1854	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.55347	538.6286	 	296.27322	677.6913	 	 	 	 	 	 	 	 	 	 
295	142.07877	650.21643	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.55676	539.1274	 	295.7819	678.7285	 	 	 	 	 	 	 	 	 	 
296	142.0549	650.20795	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.56088	539.7623	 	295.21506	678.4507	 	 	 	 	 	 	 	 	 	 
297	142.11124	650.19556	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.56805	540.3402	 	295.9749	678.6534	 	 	 	 	 	 	 	 	 	 
298	142.04672	650.1986	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.55997	541.40106	 	296.14307	678.7242	 	 	 	 	 	 	 	 	 	 
299	142.0771	650.1425	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5752	540.9436	 	295.88934	678.0238	 	 	 	 	 	 	 	 	 	 
300	142.0514	650.1332	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.57748	541.2392	 	296.08218	677.95123	 	 	 	 	 	 	 	 	 	 
301	141.98834	650.17365	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.58862	542.6551	 	296.12537	678.56195	 	 	 	 	 	 	 	 	 	 
302	141.9936	650.18176	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5624	539.5416	 	295.2743	678.78	 	 	 	 	 	 	 	 	 	 
303	141.92026	650.15076	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.57385	539.9564	 	295.4661	678.4011	 	 	 	 	 	 	 	 	 	 
304	141.92622	650.1651	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.55814	538.57416	 	295.40057	678.4773	 	 	 	 	 	 	 	 	 	 
305	141.85329	650.169	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.56305	539.2364	 	295.88757	678.48816	 	 	 	 	 	 	 	 	 	 
306	141.81418	650.2022	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	303.12537	586.18823	 	 	 	 	 	 	 	 	 	 	 	 	 
307	141.82747	650.1972	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.55383	538.51556	 	 	 	 	 	 	 	 	 	 	 	 	 
308	141.78972	650.243	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.54782	538.4831	 	 	 	 	 	 	 	 	 	 	 	 	 
309	141.77837	650.2298	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	303.48563	584.00476	 	 	 	 	 	 	 	 	 	 	 	 	 
310	141.77972	650.2832	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.55045	538.2032	 	 	 	 	296.2034	678.03674	 	 	 	 	 	 	 
311	141.82709	650.1999	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5735	539.0792	 	 	 	 	296.4294	678.44116	 	 	 	 	 	 	 
312	141.7986	650.2073	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.55847	539.4956	 	 	 	 	295.398	678.5028	 	 	 	 	 	 	 
313	141.76285	650.2465	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.56775	541.8284	 	 	 	 	295.90866	678.7477	 	 	 	 	 	 	 
314	141.80093	650.22485	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5728	540.91754	 	 	 	 	295.60345	678.5172	 	 	 	 	 	 	 
315	141.7986	650.2061	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.58185	540.7054	 	 	 	 	295.978	678.44135	 	 	 	 	 	 	 
316	141.77803	650.1787	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.56982	541.5579	 	 	 	 	296.13824	678.41473	 	 	 	 	 	 	 
317	141.73221	650.2083	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5759	541.256	 	 	 	 	295.79276	678.2594	 	 	 	 	 	 	 
318	141.78355	650.19543	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.57428	540.59955	 	 	 	 	296.05014	678.2364	 	 	 	 	 	 	 
319	141.74593	650.22845	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.56656	539.03845	 	 	 	 	296.03333	679.0515	 	 	 	 	 	 	 
320	141.7459	650.1698	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5606	539.30084	 	 	 	 	295.4886	678.3714	 	 	 	 	 	 	 
321	141.76581	650.17914	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.56213	538.60693	 	 	 	 	296.25354	677.9674	 	 	 	 	 	 	 
322	141.68204	650.2503	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5456	538.2564	 	 	 	 	296.6967	677.6496	 	 	 	 	 	 	 
323	141.71974	650.14044	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.54715	535.8329	 	 	 	 	296.78946	677.8918	 	 	 	 	 	 	 
324	141.69418	650.23834	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.54776	537.44525	 	 	 	 	296.33334	678.25146	 	 	 	 	 	 	 
325	141.68544	650.1972	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5466	538.84607	 	 	 	 	296.003	678.6078	 	 	 	 	 	 	 
326	141.69743	650.243	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5575	540.5533	 	 	 	 	295.6611	678.29443	 	 	 	 	 	 	 
327	141.7252	650.18726	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.55618	539.48126	 	 	 	 	296.40363	678.6175	 	 	 	 	 	 	 
328	141.67578	650.1822	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.55173	539.5187	 	 	 	 	296.0	678.2135	 	 	 	 	 	 	 
329	141.69208	650.18915	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.564	540.0298	 	 	 	 	295.70334	678.2939	 	 	 	 	 	 	 
330	141.69392	650.132	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.56638	542.23303	 	 	 	 	295.77298	678.18964	 	 	 	 	 	 	 
331	141.71805	650.09906	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.57132	541.1692	 	 	 	 	295.40274	678.9681	 	 	 	 	 	 	 
332	141.74303	650.1558	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5637	543.25555	 	 	 	 	295.89883	678.7258	 	 	 	 	 	 	 
333	141.7117	650.1222	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5889	542.44666	 	 	 	 	295.6446	678.753	 	 	 	 	 	 	 
334	141.64737	650.1468	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	302.80954	588.73914	 	 	 	 	 	 	 	 	 	 	 	 	 
335	141.66159	650.12646	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5658	541.4123	 	 	 	 	 	 	 	295.54437	678.51776	 	 	 	 
336	141.63551	650.16003	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5546	541.40375	 	 	 	 	 	 	 	295.9916	678.3715	 	 	 	 
337	141.64203	650.23804	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5515	540.0408	 	 	 	 	 	 	 	296.26758	678.4694	 	 	 	 
338	141.59357	650.1339	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.55478	539.7851	 	 	 	 	 	 	 	295.7648	678.5507	 	 	 	 
339	141.61827	650.1405	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5438	538.77686	 	 	 	 	 	 	 	296.60263	677.94574	 	 	 	 
340	141.57675	650.2081	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.54794	537.0839	 	 	 	 	 	 	 	295.98477	678.1842	 	 	 	 
341	141.5676	650.1667	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.55768	538.4592	 	 	 	 	 	 	 	296.73032	678.3242	 	 	 	 
342	141.56534	650.1418	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5441	538.4246	 	 	 	 	 	 	 	295.91504	678.0348	 	 	 	 
343	141.58517	650.1674	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5574	539.4899	 	 	 	 	 	 	 	295.93695	678.6437	 	 	 	 
344	141.56628	650.1372	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.54788	540.39404	 	 	 	 	 	 	 	295.36118	678.6388	 	 	 	 
345	141.57593	650.08997	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	303.18008	587.656	 	 	 	 	 	 	 	 	 	 	 	 	 
346	141.56564	650.0205	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5545	541.8873	 	 	 	 	 	 	 	 	 	 	295.6757	678.0324	 
347	141.5422	650.02405	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5596	541.4374	 	 	 	 	 	 	 	 	 	 	295.72192	678.27246	 
348	141.57234	650.06476	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5604	541.9094	 	 	 	 	 	 	 	 	 	 	296.36166	678.1225	 
349	141.55362	650.0478	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.56195	542.0782	 	 	 	 	 	 	 	 	 	 	295.6346	678.26373	 
350	141.47322	650.0925	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5615	542.6508	 	 	 	 	 	 	 	 	 	 	295.83423	678.0136	 
351	141.47192	650.0567	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5578	542.04913	 	 	 	 	 	 	 	 	 	 	295.45923	678.19025	 
352	141.41289	650.08075	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.54453	540.6006	 	 	 	 	 	 	 	 	 	 	296.02472	678.04944	 
